"573","2216","1230.2"
"572","2037","1158.0"
"573","2167","1210.6000000000001"
"573","2112","1188.6000000000001"
"573","2339","1279.4"
"573","2451","1324.2"
"573","2030","1155.8"
"573","2090","1179.8"
"573","2548","1363.0"
"573","2213","1229.0"
"574","2109","1188.0"
"574","2121","1192.8000000000002"
"573","2109","1187.4"
"573","2180","1215.8"
"572","2092","1180.0"
"573","2111","1188.2"
"574","2427","1315.2"
"573","1993","1141.0"
"572","2019","1150.8"
"574","2664","1410.0"
"575","2162","1209.8000000000002"
"573","2278","1255.0"
"573","2073","1173.0"
"573","2181","1216.2"
"573","1993","1141.0"
"574","2060","1168.4"
"574","2074","1174.0"
"574","2415","1310.4"
"574","2192","1221.2"
"575","2045","1163.0"
