"382","1528","840.4000000000001"
"382","1754","930.8"
"380","1798","947.2"
"382","1599","868.8"
"381","1505","830.6"
"382","1573","858.4000000000001"
"382","1614","874.8"
"380","1570","856.0"
"380","1383","781.2"
"379","1598","866.6"
"382","1603","870.4000000000001"
"383","1589","865.4"
"381","1610","872.6"
"382","1564","854.8"
"379","1565","853.4"
"381","1560","852.6"
"381","1729","920.2"
"384","1597","869.2"
"379","1605","869.4"
"384","1584","864.0"
"384","1597","869.2"
"384","1724","920.0"
"382","1552","850.0"
"381","1478","819.8000000000001"
"380","1576","858.4000000000001"
"379","1543","844.6"
"381","1512","833.4000000000001"
"380","1541","844.4000000000001"
"382","1588","864.4000000000001"
"384","1607","873.2"
