"313","1409","751.4"
"316","1309","713.2"
"314","1575","818.4"
"314","1311","712.8"
"315","1668","856.2"
"313","1395","745.8"
"314","1380","740.4"
"312","1337","722.0"
"315","1445","767.0"
"312","1536","801.6000000000001"
"312","1564","812.8"
"315","1589","824.6"
"313","1601","828.2"
"313","1325","717.8"
"315","1732","881.8000000000001"
"314","1583","821.6"
"314","1547","807.2"
"314","1664","854.0"
"313","1367","734.6"
"313","1536","802.2"
"312","1485","781.2"
"310","1423","755.2"
"312","1550","807.2"
"313","1452","768.6"
"316","1346","728.0"
"315","1573","818.2"
"312","1374","736.8"
"315","1581","821.4000000000001"
"315","1345","727.0"
"313","1594","825.4"
