"348","1184","682.4"
"343","1093","643.0"
"346","1210","691.6"
"346","1169","675.2"
"347","1062","633.0"
"344","1149","666.0"
"347","1125","658.2"
"348","1180","680.8"
"348","1180","680.8"
"343","1188","681.0"
"347","1118","655.4000000000001"
"343","1320","733.8"
"347","1079","639.8"
"348","1225","698.8"
"347","1259","711.8"
"343","1133","659.0"
"346","1154","669.2"
"348","1311","733.1999999999999"
"348","1252","709.6"
"352","1468","798.4000000000001"
"351","1147","669.4"
"347","1267","715.0"
"347","1248","707.4000000000001"
"346","1448","786.8000000000001"
"346","1332","740.4000000000001"
"348","1061","633.2"
"346","1237","702.4"
"346","1274","717.2"
"343","1353","747.0"
"348","1201","689.2"
