"426","1674","925.2"
"423","1746","952.2"
"421","1560","876.6"
"422","1652","914.0"
"425","1667","921.8000000000001"
"426","1516","862.0"
"423","1601","894.2"
"427","1670","924.2"
"421","1707","935.4000000000001"
"424","1573","883.6"
"427","1592","893.0"
"426","1545","873.6"
"427","1298","775.4000000000001"
"421","1670","920.6"
"426","1643","912.8000000000001"
"426","1647","914.4000000000001"
"424","1536","868.8000000000001"
"426","1748","954.8000000000001"
"426","1293","772.8000000000001"
"426","1680","927.6"
"425","1560","879.0"
"426","1762","960.4000000000001"
"423","1702","934.6"
"422","1675","923.2"
"422","1609","896.8"
"426","1857","998.4000000000001"
"425","1725","945.0"
"426","1685","929.6"
"425","1633","908.2"
"424","1622","903.2"
