"344","1177","677.2"
"344","1343","743.6"
"343","1243","703.0"
"348","1330","740.8"
"347","1162","673.0"
"344","1198","685.6"
"344","1437","781.2"
"344","1399","766.0"
"347","1228","699.4000000000001"
"344","1078","637.6"
"344","1398","765.6"
"344","1392","763.2"
"344","1368","753.6"
"344","1408","769.6"
"344","1259","710.0"
"347","1453","789.4000000000001"
"344","1287","721.2"
"344","1399","766.0"
"347","1436","782.5999999999999"
"344","1131","658.8000000000001"
"344","1389","762.0"
"344","1316","732.8"
"344","1134","660.0"
"344","1206","688.8000000000001"
"344","1130","658.4"
"344","1411","770.8"
"344","1354","748.0"
"344","1192","683.2"
"347","1267","715.0"
"344","1146","664.8000000000001"
