"328","1273","706.0"
"328","1301","717.1999999999999"
"326","1299","715.2"
"324","1399","754.0"
"324","1060","618.4"
"327","1112","641.0"
"327","1054","617.8"
"323","1075","623.8"
"322","1072","622.0"
"329","1225","687.4"
"325","1075","625.0"
"331","1248","697.8000000000001"
"324","1041","610.8000000000001"
"327","1356","738.5999999999999"
"331","1131","651.0"
"328","1164","662.4"
"328","1041","613.2"
"328","1173","666.0"
"322","1145","651.2"
"327","1071","624.6"
"328","1141","653.2"
"322","1233","686.4000000000001"
"324","1157","657.2"
"328","1035","610.8"
"324","1054","616.0"
"327","1176","666.6"
"327","1164","661.8"
"327","1220","684.2"
"327","1097","635.0"
"327","1048","615.4000000000001"
