"382","1781","941.6000000000001"
"381","1743","925.8000000000001"
"380","1576","858.4000000000001"
"381","1716","915.0000000000001"
"380","1853","969.2"
"382","1642","886.0"
"383","1770","937.8"
"383","1481","822.1999999999999"
"382","1761","933.6000000000001"
"383","1616","876.2"
"381","1709","912.2"
"381","1758","931.8000000000001"
"381","1693","905.8000000000001"
"383","1691","906.2"
"381","1537","843.4000000000001"
"381","1819","956.2"
"383","1744","927.4"
"382","1604","870.8"
"378","1659","890.4"
"379","1617","874.2"
"381","1711","913.0000000000001"
"381","1675","898.6"
"384","1747","929.2"
"385","1976","1021.4000000000001"
"379","1760","931.4"
"382","1527","840.0"
"382","1514","834.8"
"382","1831","961.6000000000001"
"379","1719","915.0"
"380","1441","804.4"
