"4","292","879","526.8"
"4","275","733","458.2"
"4","246","746","446.0"
"4","224","554","356.0"
"4","204","485","316.4"
"4","196","414","283.20000000000005"
"4","184","348","249.60000000000002"
"4","156","311","218.0"
