"4","292","1066","601.6"
"4","277","1070","594.2"
"4","255","970","541.0"
"4","238","728","434.0"
"4","226","704","417.20000000000005"
"4","216","601","370.0"
"4","200","537","334.8"
"4","191","535","328.6"
